formatted_created_at,neg,neu,pos,compound
2020-09-04 04:05:00,0.313,0.422,0.265,-0.376
2020-09-03 20:25:00,0.292,0.708,0.0,-0.7906
2020-09-03 19:20:00,0.156,0.576,0.268,0.5436
2020-09-03 17:01:00,0.394,0.606,0.0,-0.5994
2020-09-03 10:44:00,0.061,0.536,0.402,0.836
2020-09-03 06:50:00,0.551,0.449,0.0,-0.926
2020-09-03 05:26:00,0.11,0.707,0.184,0.2732
2020-09-03 04:21:00,0.155,0.845,0.0,-0.296
2020-09-03 04:07:00,0.326,0.419,0.256,-0.3612
2020-09-03 02:52:00,0.135,0.705,0.16,0.1027
2020-09-03 02:12:00,0.259,0.741,0.0,-0.6808
2020-09-03 00:46:00,0.107,0.893,0.0,-0.4767
2020-09-03 00:41:00,0.159,0.682,0.159,0.0
2020-09-02 03:55:00,0.244,0.476,0.28,0.3182
2020-09-02 02:01:00,0.301,0.57,0.13,-0.5106
2020-09-01 21:59:00,0.265,0.735,0.0,-0.7579
2020-09-01 15:27:00,0.338,0.573,0.089,-0.8316
2020-09-01 01:38:00,0.228,0.515,0.257,0.1027
2020-08-31 23:21:00,0.168,0.622,0.211,0.3818
2020-08-31 23:15:00,0.309,0.501,0.19,-0.5916
2020-08-31 23:15:00,0.309,0.501,0.19,-0.5916
2020-08-31 23:14:00,0.309,0.501,0.19,-0.5916
2020-08-31 19:50:00,0.175,0.5,0.325,0.34
2020-08-31 18:57:00,0.313,0.687,0.0,-0.4767
2020-08-31 16:27:00,0.444,0.432,0.123,-0.7351
2020-08-31 11:26:00,0.06,0.599,0.341,0.8373
2020-08-31 07:27:00,0.326,0.674,0.0,-0.5256
2020-08-31 02:57:00,0.193,0.331,0.476,0.9136
2020-08-31 02:35:00,0.197,0.803,0.0,-0.4019
2020-08-31 16:27:00,0.444,0.432,0.123,-0.7351
2020-08-30 19:17:00,0.336,0.596,0.068,-0.8567
2020-08-30 19:03:00,0.097,0.573,0.329,0.7964
2020-08-30 16:49:00,0.152,0.493,0.354,0.6705
2020-08-30 16:21:00,0.22,0.549,0.232,-0.1531
2020-08-30 16:09:00,0.287,0.53,0.183,-0.7269
2020-08-30 08:58:00,0.0,0.575,0.425,0.93
2020-08-30 05:59:00,0.31,0.526,0.164,-0.7184
2020-08-30 04:18:00,0.247,0.459,0.293,0.2023
2020-08-30 03:03:00,0.166,0.588,0.246,0.128
2020-08-30 02:33:00,0.239,0.692,0.069,-0.7089
2020-08-30 08:27:00,0.136,0.581,0.283,0.4664
2020-08-30 08:25:00,0.389,0.611,0.0,-0.9186
2020-08-29 22:24:00,0.353,0.448,0.199,-0.6705
2020-08-29 21:57:00,0.303,0.57,0.127,-0.6124
2020-08-29 21:50:00,0.337,0.523,0.14,-0.5267
2020-08-29 21:37:00,0.187,0.602,0.211,0.1027
2020-08-29 21:28:00,0.149,0.462,0.39,0.5719
2020-08-29 20:31:00,0.111,0.687,0.202,0.34
2020-08-29 20:23:00,0.205,0.574,0.221,-0.128
2020-08-29 20:14:00,0.0,0.486,0.514,0.9584
2020-08-29 17:02:00,0.21,0.589,0.201,-0.0644
2020-08-29 16:49:00,0.087,0.616,0.297,0.7579
2020-08-29 16:39:00,0.0,1.0,0.0,0.0
2020-08-29 16:03:00,0.225,0.565,0.21,-0.0941
2020-08-29 15:54:00,0.0,0.512,0.488,0.9092
2020-08-29 15:35:00,0.0,1.0,0.0,0.0
2020-08-29 15:04:00,0.166,0.756,0.078,-0.4588
2020-08-29 15:00:00,0.172,0.5,0.328,0.4215
2020-08-29 14:52:00,0.205,0.572,0.223,0.3818
2020-08-29 14:41:00,0.255,0.603,0.142,-0.6249
2020-08-29 14:27:00,0.0,0.423,0.577,0.8481
2020-08-29 13:39:00,0.0,1.0,0.0,0.0
2020-08-29 13:07:00,0.0,0.498,0.502,0.9337
2020-08-29 12:25:00,0.116,0.502,0.381,0.9118
2020-08-29 12:21:00,0.378,0.39,0.231,-0.5983
2020-08-29 12:11:00,0.272,0.496,0.232,-0.1779
2020-08-29 11:59:00,0.175,0.635,0.19,0.0772
2020-08-29 11:51:00,0.191,0.617,0.191,0.0
2020-08-29 11:10:00,0.0,0.815,0.185,0.3612
2020-08-29 11:01:00,0.296,0.369,0.335,0.293
2020-08-29 10:44:00,0.0,0.634,0.366,0.6369
2020-08-29 10:36:00,0.0,0.696,0.304,0.5423
2020-08-29 10:28:00,0.0,1.0,0.0,0.0
2020-08-29 10:25:00,0.0,0.551,0.449,0.9524
2020-08-29 10:19:00,0.389,0.432,0.178,-0.5994
2020-08-29 09:54:00,0.224,0.687,0.09,-0.5423
2020-08-29 09:47:00,0.31,0.47,0.22,-0.5657
2020-08-29 09:40:00,0.0,0.879,0.121,0.5267
2020-08-29 09:32:00,0.312,0.455,0.233,-0.101
2020-08-29 09:26:00,0.289,0.592,0.118,-0.5574
2020-08-29 09:19:00,0.189,0.436,0.374,0.7261
2020-08-29 09:09:00,0.311,0.296,0.394,0.5868
2020-08-29 09:04:00,0.422,0.296,0.281,-0.2263
2020-08-29 09:01:00,0.071,0.441,0.488,0.9575
2020-08-29 08:12:00,0.513,0.342,0.144,-0.8658
2020-08-29 07:52:00,0.098,0.54,0.362,0.8074
2020-08-29 07:47:00,0.368,0.507,0.125,-0.7351
2020-08-29 07:47:00,0.412,0.588,0.0,-0.7906
2020-08-29 07:32:00,0.071,0.615,0.314,0.7579
2020-08-29 07:26:00,0.401,0.446,0.153,-0.5994
2020-08-29 07:16:00,0.081,0.845,0.074,-0.0516
2020-08-29 06:54:00,0.343,0.452,0.205,-0.5574
2020-08-29 06:46:00,0.071,0.418,0.511,0.9403
2020-08-29 06:45:00,0.0,1.0,0.0,0.0
2020-08-29 06:35:00,0.0,1.0,0.0,0.0
2020-08-29 06:25:00,0.146,0.593,0.261,0.5698
2020-08-29 06:18:00,0.132,0.35,0.518,0.872
2022-10-28 19:58:00,0.148,0.671,0.181,0.25
2022-10-28 04:41:00,0.15,0.642,0.209,0.2732
2022-10-28 00:44:00,0.402,0.533,0.065,-0.9423
2022-10-28 00:14:00,0.108,0.892,0.0,-0.3182
2022-10-27 21:22:00,0.326,0.341,0.333,0.0516
2022-10-27 17:58:00,0.251,0.398,0.351,0.25
2022-10-27 14:44:00,0.16,0.602,0.238,0.4019
2022-10-27 13:11:00,0.0,0.794,0.206,0.3252
2022-10-27 10:50:00,0.0,1.0,0.0,0.0
2022-10-27 05:14:00,0.068,0.729,0.203,0.4149
2022-10-26 22:36:00,0.127,0.686,0.186,0.2023
2022-10-26 21:53:00,0.081,0.754,0.165,0.4404
2022-10-26 18:00:00,0.246,0.404,0.349,0.5859
2022-10-26 03:03:00,0.153,0.65,0.198,0.1531
2022-10-25 19:35:00,0.345,0.418,0.237,-0.7316
2022-10-24 14:18:00,0.16,0.577,0.263,0.4939
2022-10-23 22:16:00,0.07,0.6,0.33,0.886
2022-10-22 09:07:00,0.333,0.306,0.361,0.34
2022-10-22 02:09:00,0.216,0.616,0.169,-0.3657
2022-10-21 22:35:00,0.365,0.413,0.222,-0.6705
2022-10-20 11:05:00,0.146,0.707,0.147,0.0052
2022-10-18 21:25:00,0.471,0.529,0.0,-0.8687
2022-10-18 14:36:00,0.079,0.761,0.161,0.4404
2022-10-18 13:37:00,0.0,0.515,0.485,0.5719
2022-10-17 16:49:00,0.129,0.646,0.225,0.2682
2022-10-14 17:14:00,0.189,0.811,0.0,-0.4215
2022-10-14 15:57:00,0.215,0.707,0.077,-0.6249
2022-10-11 16:55:00,0.112,0.888,0.0,-0.2263
2022-10-10 11:10:00,0.455,0.435,0.111,-0.8658
2022-10-05 17:43:00,0.0,0.742,0.258,0.765
2022-10-04 19:18:00,0.351,0.471,0.178,-0.5106
2022-10-03 23:24:00,0.126,0.68,0.194,0.2732
2022-10-03 18:01:00,0.104,0.796,0.1,-0.0258
2022-10-03 17:06:00,0.177,0.45,0.373,0.7501
2022-10-03 15:07:00,0.219,0.677,0.103,-0.5574
2022-10-03 14:59:00,0.507,0.456,0.037,-0.9552
2022-10-03 14:48:00,0.338,0.47,0.192,-0.7776
2022-10-03 14:08:00,0.123,0.541,0.335,0.8689
2022-10-03 13:15:00,0.317,0.529,0.154,-0.5279
2022-09-30 11:33:00,0.148,0.606,0.246,0.1531
2022-09-30 10:59:00,0.124,0.62,0.256,0.5267
2022-09-27 13:16:00,0.274,0.726,0.0,-0.7783
2022-09-26 23:45:00,0.187,0.534,0.28,0.3586
2022-09-26 16:04:00,0.14,0.86,0.0,-0.5994
2022-09-26 15:01:00,0.25,0.625,0.125,-0.4215
2022-09-23 20:20:00,0.229,0.554,0.218,-0.0772
2022-09-19 14:12:00,0.382,0.456,0.161,-0.8074
2022-09-19 13:33:00,0.102,0.787,0.11,0.0516
2022-09-17 03:58:00,0.325,0.334,0.34,0.128
2022-09-16 20:29:00,0.087,0.713,0.2,0.6249
2022-09-16 14:02:00,0.267,0.617,0.115,-0.5719
2022-09-15 09:54:00,0.347,0.566,0.087,-0.7845
2022-09-15 04:13:00,0.382,0.529,0.089,-0.8885
2022-09-14 13:10:00,0.335,0.313,0.351,0.128
2022-09-11 08:56:00,0.387,0.471,0.141,-0.8074
2022-09-10 21:49:00,0.278,0.722,0.0,-0.7964
2022-09-10 07:03:00,0.377,0.393,0.23,-0.6705
2022-09-08 19:20:00,0.17,0.651,0.179,0.0729
2022-09-07 08:16:00,0.181,0.645,0.174,-0.0258
2022-09-06 16:45:00,0.335,0.313,0.351,0.128
2022-09-02 04:24:00,0.076,0.854,0.07,-0.0418
2022-08-31 15:07:00,0.112,0.431,0.457,0.886
2022-08-29 17:35:00,0.377,0.393,0.23,-0.6705
2022-08-29 06:50:00,0.386,0.542,0.071,-0.8519
2022-08-29 00:09:00,0.336,0.582,0.082,-0.8126
2022-08-29 00:00:00,0.0,1.0,0.0,0.0
2022-08-28 22:25:00,0.0,1.0,0.0,0.0
2022-08-28 22:19:00,0.0,0.88,0.12,0.3818
2022-08-28 21:33:00,0.0,1.0,0.0,0.0
2022-08-28 18:54:00,0.246,0.615,0.14,-0.4404
2022-08-28 17:45:00,0.0,1.0,0.0,0.0
2022-08-28 17:41:00,0.096,0.363,0.541,0.9531
2022-08-28 17:21:00,0.0,0.811,0.189,0.5423
2022-08-28 16:07:00,0.173,0.622,0.205,0.1027
2022-08-28 16:03:00,0.43,0.57,0.0,-0.8689
2022-08-28 15:49:00,0.0,1.0,0.0,0.0
2022-08-28 15:45:00,0.322,0.537,0.141,-0.7506
2022-08-28 15:31:00,0.469,0.531,0.0,-0.9501
2022-08-28 15:18:00,0.521,0.479,0.0,-0.8689
2022-08-28 14:18:00,0.265,0.639,0.096,-0.743
2022-08-28 12:29:00,0.128,0.721,0.151,-0.0772
2022-08-28 11:26:00,0.0,1.0,0.0,0.0
2022-08-28 08:40:00,0.128,0.872,0.0,-0.4215
2022-08-28 07:34:00,0.0,1.0,0.0,0.0
2022-08-27 23:00:00,0.0,1.0,0.0,0.0
2022-08-26 10:52:00,0.483,0.517,0.0,-0.4215
2022-08-25 22:15:00,0.298,0.395,0.307,0.0516
2022-08-25 10:20:00,0.191,0.479,0.33,0.3818
2022-08-19 22:43:00,0.0,0.846,0.154,0.6249
2022-08-19 22:13:00,0.14,0.86,0.0,-0.5994
2022-08-19 18:51:00,0.066,0.449,0.485,0.9618
2022-08-19 17:06:00,0.262,0.738,0.0,-0.5994
2022-08-19 16:36:00,0.299,0.561,0.14,-0.5267
2022-08-19 16:27:00,0.0,0.515,0.485,0.8126
2022-08-19 11:36:00,0.17,0.699,0.131,-0.2263
2022-08-19 08:36:00,0.08,0.838,0.082,-0.2263
2022-08-18 04:57:00,0.318,0.682,0.0,-0.4215
2022-08-17 19:45:00,0.123,0.789,0.088,-0.2732
2022-08-16 17:28:00,0.209,0.64,0.151,-0.4588
2022-08-14 05:25:00,0.281,0.719,0.0,-0.5994
2022-08-12 21:31:00,0.178,0.489,0.333,0.6597
2022-08-12 06:15:00,0.377,0.393,0.23,-0.6705
2022-08-08 21:32:00,0.126,0.465,0.409,0.9042
2022-08-03 04:53:00,0.315,0.504,0.181,-0.5423
2022-08-02 17:16:00,0.259,0.741,0.0,-0.4215
2022-08-01 17:27:00,0.204,0.796,0.0,-0.7845
2022-07-31 17:54:00,0.197,0.386,0.417,0.7717
2022-07-31 04:43:00,0.295,0.405,0.3,0.0516
2022-07-30 20:28:00,0.126,0.874,0.0,-0.5994
2022-07-30 17:10:00,0.231,0.769,0.0,-0.6908
2022-07-30 13:20:00,0.206,0.794,0.0,-0.5994
2022-07-29 18:31:00,0.485,0.277,0.238,-0.9118
2022-07-29 18:31:00,0.485,0.277,0.238,-0.9118
2022-07-29 12:42:00,0.115,0.769,0.115,0.0
2022-07-29 03:00:00,0.483,0.405,0.111,-0.9001
2022-07-29 02:47:00,0.227,0.438,0.335,0.4019
2022-07-28 16:48:00,0.291,0.709,0.0,-0.8316
2022-07-28 15:35:00,0.203,0.453,0.344,0.5106
2022-07-28 12:32:00,0.063,0.448,0.489,0.9678
2022-07-27 22:04:00,0.261,0.739,0.0,-0.5574
2022-07-27 16:42:00,0.311,0.647,0.042,-0.8519
2022-07-27 13:58:00,0.244,0.609,0.147,-0.5719
2022-07-27 12:35:00,0.227,0.631,0.142,-0.4019
2022-07-27 05:33:00,0.53,0.313,0.157,-0.9565
2022-07-26 17:14:00,0.095,0.625,0.28,0.7003
2022-07-26 07:59:00,0.352,0.511,0.137,-0.8402
2022-07-26 01:51:00,0.347,0.558,0.096,-0.8442
2022-07-25 20:38:00,0.0,0.942,0.058,0.2023
2022-07-25 20:19:00,0.332,0.442,0.226,-0.5267
2022-07-25 18:46:00,0.417,0.583,0.0,-0.6124
2022-07-25 17:46:00,0.0,0.644,0.356,0.8769
2022-07-25 10:41:00,0.0,0.833,0.167,0.3412
2022-07-25 04:31:00,0.116,0.775,0.109,-0.0772
2022-07-25 03:22:00,0.221,0.552,0.227,-0.2023
2022-07-25 00:48:00,0.127,0.873,0.0,-0.1531
2022-07-24 21:32:00,0.302,0.256,0.443,0.4692
2022-07-24 20:38:00,0.126,0.55,0.324,0.7269
2022-07-24 20:27:00,0.307,0.693,0.0,-0.7351
2022-07-24 20:12:00,0.204,0.712,0.085,-0.5439
2022-07-24 19:23:00,0.247,0.637,0.116,-0.5106
2022-07-24 18:42:00,0.0,0.608,0.392,0.9106
2022-07-24 17:39:00,0.113,0.669,0.218,0.3818
2022-07-24 17:33:00,0.485,0.277,0.238,-0.9118
2022-07-24 16:59:00,0.405,0.393,0.202,-0.8689
2022-07-24 15:25:00,0.195,0.64,0.165,-0.4588
2022-07-24 15:08:00,0.206,0.712,0.081,-0.5696
2022-07-24 14:13:00,0.189,0.591,0.22,-0.0594
2022-07-24 13:55:00,0.0,0.763,0.237,0.6808
2022-07-24 13:36:00,0.09,0.708,0.202,0.2837
2022-07-24 10:24:00,0.216,0.415,0.369,0.8057
2022-07-24 09:20:00,0.115,0.706,0.179,0.296
2022-07-24 08:02:00,0.407,0.398,0.195,-0.8917
2022-07-24 07:52:00,0.265,0.61,0.125,-0.6812
2022-07-24 05:49:00,0.0,1.0,0.0,0.0
2022-07-24 04:19:00,0.249,0.573,0.178,-0.2714
2022-07-24 04:01:00,0.167,0.763,0.071,-0.5267
2022-07-24 03:38:00,0.153,0.438,0.409,0.7032
2022-07-24 02:33:00,0.358,0.417,0.225,-0.4939
2022-07-24 02:09:00,0.284,0.474,0.242,-0.3612
2022-07-24 02:09:00,0.292,0.429,0.279,0.128
2022-07-24 02:09:00,0.284,0.474,0.242,-0.3612
2022-07-24 01:59:00,0.154,0.846,0.0,-0.4767
2022-07-24 01:35:00,0.17,0.514,0.316,0.6597
2022-07-24 01:28:00,0.195,0.686,0.12,-0.5764
2022-07-23 02:14:00,0.118,0.532,0.35,0.7269
2022-07-22 23:26:00,0.229,0.599,0.171,-0.3049
2022-07-22 19:30:00,0.196,0.629,0.175,-0.0772
2022-07-21 16:55:00,0.0,0.641,0.359,0.4215
2022-07-19 21:28:00,0.144,0.753,0.103,-0.308
2022-07-15 17:20:00,0.305,0.695,0.0,-0.886
2022-07-14 14:43:00,0.324,0.599,0.076,-0.8442
2022-07-13 00:37:00,0.397,0.427,0.176,-0.8689
2022-07-12 09:02:00,0.197,0.803,0.0,-0.4019
2022-07-10 04:07:00,0.225,0.775,0.0,-0.7151
2022-07-09 19:48:00,0.487,0.374,0.139,-0.9661
2022-07-09 15:05:00,0.286,0.714,0.0,-0.7506
2022-07-08 22:41:00,0.0,0.695,0.305,0.6908
2022-07-08 05:41:00,0.188,0.506,0.306,0.6025
2022-07-07 23:57:00,0.168,0.543,0.288,0.296
2022-07-06 09:09:00,0.475,0.292,0.233,-0.9118
2022-07-06 05:23:00,0.181,0.526,0.292,0.4215
2022-07-05 18:15:00,0.0,0.676,0.324,0.8625
2022-07-05 12:00:00,0.312,0.367,0.321,0.0516
2022-07-04 15:42:00,0.223,0.615,0.162,-0.4404
2022-07-04 13:49:00,0.327,0.331,0.342,0.1027
2022-07-04 07:09:00,0.332,0.405,0.263,-0.5267
2022-07-03 20:08:00,0.161,0.738,0.101,-0.2263
2022-07-03 16:38:00,0.339,0.56,0.1,-0.8442
2022-07-03 14:07:00,0.236,0.331,0.433,0.872
2022-07-03 07:14:00,0.093,0.731,0.176,0.3612
2022-06-30 14:44:00,0.122,0.786,0.092,-0.1779
2022-06-30 01:14:00,0.0,0.588,0.412,0.4215
2022-06-28 22:48:00,0.188,0.725,0.087,-0.4215
2022-06-26 17:05:00,0.058,0.942,0.0,-0.0762
2022-06-25 12:59:00,0.121,0.59,0.289,0.6597
2022-06-25 10:29:00,0.217,0.566,0.217,0.0018
2022-06-23 09:57:00,0.13,0.359,0.511,0.8176
2022-06-23 07:44:00,0.076,0.579,0.345,0.8481
2022-06-22 23:04:00,0.159,0.682,0.159,0.0
2022-06-22 20:17:00,0.117,0.502,0.381,0.743
2022-06-22 19:31:00,0.076,0.579,0.345,0.8481
2022-06-22 19:02:00,0.072,0.6,0.328,0.8481
2022-06-21 19:33:00,0.4,0.434,0.166,-0.8212
2022-06-17 20:38:00,0.206,0.588,0.206,0.0
2022-06-17 09:01:00,0.076,0.679,0.245,0.7579
2022-06-17 05:48:00,0.181,0.572,0.247,0.4404
2022-06-17 05:03:00,0.443,0.407,0.15,-0.9403
2022-06-17 03:47:00,0.365,0.413,0.222,-0.6705
2022-06-16 20:52:00,0.0,0.655,0.345,0.9349
2022-06-16 18:44:00,0.0,0.851,0.149,0.4215
2022-06-16 17:37:00,0.435,0.357,0.208,-0.8225
2022-06-15 06:28:00,0.291,0.532,0.176,-0.6249
2022-06-15 06:27:00,0.097,0.654,0.249,0.5994
2022-06-14 21:09:00,0.395,0.463,0.142,-0.8834
2022-06-13 22:26:00,0.326,0.501,0.173,-0.8271
2022-06-12 19:42:00,0.343,0.588,0.069,-0.9042
2022-06-12 13:35:00,0.22,0.383,0.397,0.7087
2022-06-11 18:54:00,0.254,0.593,0.153,-0.5574
2022-06-10 19:57:00,0.14,0.744,0.116,-0.1531
2022-06-09 22:18:00,0.259,0.549,0.191,-0.4325
2022-06-09 13:46:00,0.265,0.596,0.139,-0.3695
2022-06-09 06:47:00,0.089,0.616,0.295,0.7929
2022-06-05 05:56:00,0.336,0.404,0.26,-0.4019
2022-06-03 04:05:00,0.087,0.778,0.136,0.296
2022-06-02 15:50:00,0.255,0.495,0.25,-0.2824
2022-05-30 14:56:00,0.315,0.62,0.065,-0.8442
2022-05-29 14:30:00,0.365,0.413,0.222,-0.6705
2022-05-28 15:35:00,0.515,0.42,0.065,-0.9652
2022-05-26 16:27:00,0.219,0.549,0.232,-0.1086
2022-05-25 14:53:00,0.109,0.616,0.275,0.5994
2022-05-23 06:15:00,0.134,0.822,0.045,-0.5574
2022-05-20 02:29:00,0.286,0.714,0.0,-0.4215
2022-05-17 22:26:00,0.245,0.559,0.196,-0.1779
2022-05-16 12:28:00,0.315,0.493,0.192,-0.6705
2022-05-15 11:22:00,0.349,0.651,0.0,-0.7887
2022-05-14 10:50:00,0.143,0.714,0.143,0.0
2022-05-14 02:49:00,0.207,0.564,0.229,-0.0196
2022-05-13 13:59:00,0.271,0.451,0.278,-0.2023
2022-05-11 15:35:00,0.296,0.267,0.437,0.6486
2022-05-10 14:24:00,0.343,0.448,0.209,-0.6705
2022-05-10 14:15:00,0.195,0.624,0.182,-0.3628
2022-05-10 12:27:00,0.187,0.493,0.319,0.6124
2022-05-10 01:59:00,0.0,0.754,0.246,0.8689
2022-05-09 23:09:00,0.158,0.51,0.332,0.7275
2022-05-09 16:00:00,0.286,0.714,0.0,-0.4215
2022-05-09 15:26:00,0.228,0.57,0.203,-0.1027
2022-05-08 15:25:00,0.0,0.714,0.286,0.4215
2022-05-08 12:33:00,0.121,0.573,0.306,0.6688
2022-05-08 02:25:00,0.0,0.743,0.257,0.5859
2022-05-07 21:56:00,0.094,0.661,0.245,0.6705
2022-05-07 21:07:00,0.279,0.46,0.261,-0.1531
2022-05-07 20:10:00,0.0,0.885,0.115,0.4588
2022-05-07 19:54:00,0.313,0.404,0.283,-0.0772
2022-05-07 19:47:00,0.096,0.648,0.256,0.6908
2022-05-07 19:45:00,0.25,0.577,0.173,-0.4215
2022-05-07 18:38:00,0.079,0.609,0.312,0.8481
2022-05-07 18:19:00,0.077,0.7,0.224,0.7584
2022-05-07 17:35:00,0.3,0.7,0.0,-0.4588
2022-05-07 10:26:00,0.354,0.343,0.303,-0.2263
2022-05-05 13:29:00,0.096,0.652,0.252,0.6124
2022-05-02 22:56:00,0.0,0.779,0.221,0.7964
2022-05-02 19:55:00,0.0,0.769,0.231,0.4019
2022-05-02 14:46:00,0.178,0.625,0.197,0.1531
2022-05-02 03:31:00,0.2,0.264,0.537,0.8387
2022-05-01 15:48:00,0.0,0.874,0.126,0.3182
2022-04-29 22:38:00,0.155,0.591,0.255,0.296
2022-04-29 20:31:00,0.089,0.495,0.417,0.891
2022-04-29 20:29:00,0.128,0.639,0.233,0.3182
2022-04-29 20:06:00,0.08,0.518,0.402,0.9136
2022-04-29 18:35:00,0.237,0.763,0.0,-0.4215
2022-04-29 18:26:00,0.062,0.647,0.291,0.8176
2022-04-29 17:52:00,0.0,0.846,0.154,0.4767
2022-04-27 23:41:00,0.143,0.816,0.041,-0.6449
2022-04-22 14:44:00,0.164,0.628,0.208,0.3818
2022-04-19 23:51:00,0.147,0.537,0.316,0.7906
2022-04-18 20:10:00,0.196,0.635,0.169,-0.2425
2022-04-15 16:38:00,0.227,0.438,0.334,0.2263
2022-04-14 14:37:00,0.0,0.882,0.118,0.4215
2022-04-14 10:00:00,0.354,0.431,0.215,-0.6705
2022-04-10 05:50:00,0.269,0.653,0.078,-0.6908
2022-04-09 16:33:00,0.335,0.313,0.351,0.128
2022-04-08 03:24:00,0.19,0.633,0.177,-0.3612
2022-04-07 12:14:00,0.101,0.542,0.357,0.7964
2022-04-06 14:13:00,0.123,0.789,0.088,-0.2732
2022-04-02 02:13:00,0.39,0.373,0.237,-0.6705
2022-03-31 13:35:00,0.23,0.531,0.239,-0.1779
2022-03-30 10:31:00,0.202,0.594,0.204,-0.2263
2022-03-30 10:31:00,0.202,0.594,0.204,-0.2263
2022-03-28 11:11:00,0.155,0.628,0.217,0.2887
2022-03-26 13:36:00,0.234,0.443,0.323,0.4215
2022-03-26 02:20:00,0.091,0.812,0.097,0.0511
2022-03-25 02:40:00,0.192,0.616,0.192,0.0
2022-03-24 05:06:00,0.0,0.546,0.454,0.846
2022-03-22 06:46:00,0.335,0.313,0.351,0.128
2022-03-21 19:55:00,0.212,0.788,0.0,-0.7546
2022-03-18 12:19:00,0.245,0.318,0.436,0.8126
2022-03-17 13:52:00,0.418,0.461,0.122,-0.875
2022-03-16 14:08:00,0.222,0.672,0.106,-0.5423
2022-03-16 09:16:00,0.316,0.562,0.122,-0.8519
2022-03-15 10:32:00,0.117,0.526,0.356,0.7096
2022-03-15 01:42:00,0.0,0.783,0.217,0.3612
2022-03-14 19:03:00,0.252,0.531,0.218,-0.3182
2022-03-14 14:17:00,0.365,0.471,0.165,-0.5267
2022-03-14 08:16:00,0.354,0.536,0.109,-0.8865
2022-03-14 05:43:00,0.346,0.521,0.133,-0.6705
2022-03-14 03:03:00,0.07,0.518,0.412,0.9477
2022-03-14 00:01:00,0.14,0.372,0.488,0.8126
2022-03-13 23:46:00,0.136,0.52,0.344,0.6369
2022-03-13 22:38:00,0.0,0.588,0.412,0.4215
2022-03-13 22:30:00,0.109,0.611,0.28,0.6486
2022-03-13 22:18:00,0.304,0.435,0.261,-0.1027
2022-03-13 22:18:00,0.448,0.552,0.0,-0.7579
2022-03-13 21:30:00,0.124,0.419,0.457,0.9493
2022-03-13 21:06:00,0.397,0.449,0.154,-0.5859
2022-03-13 20:56:00,0.31,0.35,0.34,0.1531
2022-03-09 00:37:00,0.19,0.706,0.104,-0.3182
2022-03-08 22:06:00,0.183,0.717,0.1,-0.3182
2022-03-05 20:26:00,0.183,0.4,0.417,0.7906
2022-03-04 22:51:00,0.13,0.729,0.141,0.0516
2022-03-04 14:32:00,0.0,0.61,0.39,0.8519
2022-03-03 20:38:00,0.462,0.364,0.174,-0.8592
2022-03-03 19:31:00,0.108,0.659,0.234,0.4939
2022-03-02 00:38:00,0.0,0.838,0.162,0.4023
2022-02-28 14:54:00,0.128,0.656,0.216,0.4019
2022-02-28 14:33:00,0.456,0.32,0.224,-0.4404
2022-02-28 14:33:00,0.456,0.32,0.224,-0.4404
2022-02-28 11:49:00,0.422,0.37,0.207,-0.4404
2022-02-28 11:49:00,0.456,0.32,0.224,-0.4404
2022-02-28 02:09:00,0.153,0.627,0.22,0.1779
2022-02-27 22:39:00,0.589,0.213,0.199,-0.6705
2022-02-27 22:39:00,0.456,0.32,0.224,-0.4404
2022-02-27 18:08:00,0.192,0.462,0.346,0.7178
2022-02-25 23:16:00,0.153,0.627,0.22,0.1779
2022-02-25 12:38:00,0.153,0.627,0.22,0.1779
2022-02-24 02:25:00,0.0,1.0,0.0,0.0
2022-02-23 20:33:00,0.35,0.294,0.356,0.0516
2022-02-23 15:20:00,0.218,0.782,0.0,-0.5994
2022-02-22 23:25:00,0.32,0.528,0.152,-0.7506
2022-02-19 09:52:00,0.32,0.6,0.08,-0.8555
2022-02-16 02:46:00,0.279,0.721,0.0,-0.6605
2022-02-15 00:17:00,0.13,0.741,0.13,0.0
2022-02-13 00:43:00,0.0,1.0,0.0,0.0
2022-02-10 16:00:00,0.354,0.404,0.242,-0.4939
2022-02-09 12:01:00,0.188,0.625,0.188,0.0
2022-02-08 16:57:00,0.377,0.393,0.23,-0.6705
2022-02-07 21:43:00,0.078,0.922,0.0,-0.1531
2022-02-06 06:05:00,0.325,0.334,0.34,0.128
2022-02-06 03:31:00,0.289,0.603,0.108,-0.6133
2022-02-06 03:22:00,0.289,0.603,0.108,-0.6133
2022-02-06 03:13:00,0.289,0.603,0.108,-0.6133
2022-02-06 03:11:00,0.289,0.603,0.108,-0.6133
2022-02-03 02:45:00,0.365,0.413,0.222,-0.6705
2022-02-02 17:59:00,0.374,0.575,0.052,-0.881
2022-02-01 21:36:00,0.343,0.448,0.209,-0.6705
2022-01-31 04:24:00,0.061,0.69,0.249,0.7964
2022-01-28 08:03:00,0.239,0.529,0.231,-0.0834
2022-01-28 00:44:00,0.335,0.313,0.351,0.128
2022-01-27 10:43:00,0.099,0.616,0.285,0.7442
2022-01-26 15:59:00,0.0,0.779,0.221,0.6597
2022-01-25 04:29:00,0.113,0.669,0.218,0.3818
2022-01-24 15:06:00,0.377,0.393,0.23,-0.6705
2022-01-23 12:32:00,0.365,0.391,0.244,-0.7579
2022-01-23 06:17:00,0.118,0.636,0.245,0.4939
