Node,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Engagement
@RAHHjinBuu,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@HeelmodePhoenix,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
LeoStyles,0.0005706948209444999,0.0003294849261016653,0.08110106111247502,0.0005706948209444999
Leslie Tyson,0.0011413896418889999,0.0007867869733814175,0.08559049234244932,0.0011413896418889999
'Our Boy' Harley 'The Guest' Mumford,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@todderov28,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
todderov28,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
(MH),0.0017120844628334998,6.107607244697131e-07,0.0008560422314167499,0.0017120844628334998
@NeoAxi,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@Br34kPop,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@DetrainAlexis,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@DCComicsFR,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@CaroleQuintaine,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
NeoAxi,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
shedreadzme,0.0014267370523612499,0.0002682259013970745,0.060976864643156874,0.0014267370523612499
@atumbem,0.00028534741047224997,0.0,0.05170716705045793,0.00028534741047224997
@StevenTphoto92,0.00028534741047224997,0.0,0.05170716705045793,0.00028534741047224997
esha ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@taessarect,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
taessarect,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Andrew,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@Thatoneguy64,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Thatoneguy64,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
tei15,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@steelydante,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
steelydante,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Pintu Singh,0.0011413896418889999,0.0005717513534934941,0.07510889037856915,0.0011413896418889999
@moonknight,0.0005706948209444999,0.00019389617132831825,0.06154193699305928,0.0005706948209444999
India Ahead News,0.0005706948209444999,9.698880304579044e-05,0.074624629318746,0.0005706948209444999
@GaspardUOnline,0.00028534741047224997,0.0,0.06119794550295531,0.00028534741047224997
FrankieLdn,0.0014267370523612499,4.071738163131421e-07,0.0007133685261806249,0.0014267370523612499
@TOUKO91923804,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
@Mediavenir,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
@CorinneReverbel,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
@franceinfo,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
TOUKO91923804,0.00028534741047224997,0.0,0.00039631584787812497,0.00028534741047224997
Ivan,0.0008560422314167499,2.0358690815657104e-07,0.0004565558567556,0.0008560422314167499
@PopCrave,0.00028534741047224997,0.0,0.00028534741047224997,0.00028534741047224997
@afpfr,0.0005706948209444999,1.2215214489394262e-07,0.0003804632139629999,0.0005706948209444999
PopCrave,0.00028534741047224997,0.0,0.00028534741047224997,0.00028534741047224997
Marvel Fans Pakistan,0.0005706948209444999,9.698880304579044e-05,0.05211962692271633,0.0005706948209444999
@gaspardulliel,0.00028534741047224997,0.0,0.04519437722505859,0.00028534741047224997
Josh-Parker,0.0005706948209444999,3.2573905305051367e-07,0.0005503128630536249,0.0005706948209444999
RawbertBeef,0.00028534741047224997,0.0,0.00039850241807331464,0.00028534741047224997
Pop Crave,0.00028534741047224997,0.0,0.000253642142642,0.00028534741047224997
Studios stay independent.,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@WCGamingTweets,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
WCGamingTweets,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
@monicacatapusan,0.00028534741047224997,0.0,0.0682905934350662,0.00028534741047224997
monicacatapusan,0.00028534741047224997,0.0,0.0682905934350662,0.00028534741047224997
Jesse Liams ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@TommyDoyle47,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
TommyDoyle47,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Andaluz The Artist,0.0008560422314167499,0.0001842744921812669,0.07879019746315524,0.0008560422314167499
@scramjones,0.00028534741047224997,0.0,0.06397154366471579,0.00028534741047224997
Vijay,0.0005706948209444999,9.698880304579044e-05,0.074624629318746,0.0005706948209444999
@DisneyPlusHS,0.00028534741047224997,0.0,0.06119794550295531,0.00028534741047224997
The Cannon Film Guide,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@TheNewWorldPod,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@ShoutFactory,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@CymreigSamurai,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
TheNewWorldPod,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Mahu,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
@BarryKeoghan,0.00028534741047224997,0.0,0.00014267370523612499,0.00028534741047224997
Goldie ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@libeology,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
libeology,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Angelo Barovier,0.0014267370523612499,4.316042452919306e-06,0.0014116304247480131,0.0014267370523612499
@VaughnSmarsh,0.00028534741047224997,0.0,0.0010618458947219567,0.00028534741047224997
@intoplantstuff,0.00028534741047224997,0.0,0.0010618458947219567,0.00028534741047224997
@FetchTheGhost,0.00028534741047224997,0.0,0.0010618458947219567,0.00028534741047224997
VaughnSmarsh,0.00028534741047224997,0.0,0.0010618458947219567,0.00028534741047224997
V,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@LivingforTomH,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
LivingforTomH,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Captain Marvel Gaming Studio,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@tofustarch,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@gnftired,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
tofustarch,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
gnftired,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Dr ,0.0011413896418889999,0.0002908442569924774,0.04858476856042369,0.0011413896418889999
@ConsigliereMatt,0.00028534741047224997,0.0,0.04251230981811446,0.00028534741047224997
@stevenstrugglin,0.00028534741047224997,0.0,0.04251230981811446,0.00028534741047224997
ConsigliereMatt,0.00028534741047224997,0.0,0.04251230981811446,0.00028534741047224997
Mallen 181,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@ArreahKiddin,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
ArreahKiddin,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Robin Valentine,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@lhcarpenter,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
lhcarpenter,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Chris Diaz,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@pxlsicle,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@GameTradeGregg,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
pxlsicle,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Matt G,0.0005706948209444999,5.428984217508561e-08,0.0004993579683264374,0.0005706948209444999
Yiannis Tsiminas,0.0008560422314167499,0.00019393688870994965,0.07221673950562665,0.0008560422314167499
@veveofficial,0.00028534741047224997,0.0,0.05956911995541691,0.00028534741047224997
veveofficial,0.00028534741047224997,0.0,0.05956911995541691,0.00028534741047224997
Chelly ,0.0005706948209444999,5.585662497875855e-07,0.06742673106804473,0.0005706948209444999
jamief,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@gorbalstim,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
gorbalstim,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
FRIDAH ENDALA,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@MarvelGlows,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@KirsiNordstrm,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@churchill,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
MarvelGlows,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Aaron Gatica,0.0005706948209444999,9.698880304579044e-05,0.04712928861111194,0.0005706948209444999
@itswinsomegrace,0.0005706948209444999,0.00019389617132831825,0.05470255894359769,0.0005706948209444999
itswinsomegrace,0.00028534741047224997,0.0,0.04139373629559216,0.00028534741047224997
Jack Bauer,0.00028534741047224997,0.0,0.07874425119191616,0.00028534741047224997
@evarrry,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
evarrry,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
Josh Ells,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@TJPhoenix3,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@SMALTKARNA,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
TJPhoenix3,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Jalyn Sanderson,0.0011413896418889999,0.00012693478125292088,0.07293182109223381,0.0011413896418889999
Emmanuel (E-Man) Noisette,0.0017120844628334998,0.0008356846526835003,0.08539203209460638,0.0017120844628334998
@GunnerManAFC,0.00028534741047224997,0.0,0.06825607417974941,0.00028534741047224997
@itsyayaelaine,0.00028534741047224997,0.0,0.06825607417974941,0.00028534741047224997
GunnerManAFC,0.00028534741047224997,0.0,0.06825607417974941,0.00028534741047224997
Mikazuki  ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@Marvfess,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Marvfess,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Nadine de Giordany,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@theGrio,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
theGrio,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Moose Boy,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@N1GHTMAREF00L,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
N1GHTMAREF00L,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Winsome ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@Sentios,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Sentios,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Mark C. Walton (Non-Paying)   ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@chipfranklin,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
chipfranklin,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Prosecco Shorty.,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@kimononextdoor,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
kimononextdoor,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
moth they/them,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@JuliusHandles7,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
JuliusHandles7,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
TS,0.0014267370523612499,0.002593167883953508,0.06771979275439864,0.0014267370523612499
@spaceghosting,0.00028534741047224997,0.0,0.05647564481483517,0.00028534741047224997
@IvanSalaberrios,0.00028534741047224997,0.0,0.05647564481483517,0.00028534741047224997
spaceghosting,0.00028534741047224997,0.0,0.05647564481483517,0.00028534741047224997
Oliver,0.0005706948209444999,9.698880304579044e-05,0.06667760682360509,0.0005706948209444999
BC42766710B,0.00028534741047224997,0.0,0.05574895758023983,0.00028534741047224997
Name Cannot Be Blank,0.0011413896418889999,0.0003196915753404858,0.05613132884256792,0.0011413896418889999
@Noxxers1,0.0005706948209444999,7.895415285238846e-06,0.04819174402293751,0.0005706948209444999
sanemjfan,0.00028534741047224997,0.0,0.0481802807156057,0.00028534741047224997
claire olivia,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@morshyyyy,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
morshyyyy,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Jeremy,0.0005706948209444999,9.176103233046435e-07,0.05483584436640442,0.0005706948209444999
Nethilez,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@SaltiestGaming,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
SaltiestGaming,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Chris,0.0008560422314167499,9.754736929557839e-05,0.06743795576108086,0.0008560422314167499
@childishgamzeno,0.00028534741047224997,0.0,0.05627949433965167,0.00028534741047224997
dob the guy,0.0005706948209444999,0.000387466603603586,0.05562265553436945,0.0005706948209444999
Azzie | ,0.0008560422314167499,0.00019393688870994965,0.07221673950562665,0.0008560422314167499
@jessenikulus07,0.00028534741047224997,0.0,0.05956911995541691,0.00028534741047224997
jessenikulus07,0.00028534741047224997,0.0,0.05956911995541691,0.00028534741047224997
Kaiju,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@reply671x,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@SwrveYT,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
reply671x,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
QuickSilver ,0.0008560422314167499,0.00012460181354598856,0.052436709631326475,0.0008560422314167499
Noxxers1,0.00028534741047224997,0.0,0.04543260250735296,0.00028534741047224997
2/3 Done Nursing Student,0.0014267370523612499,0.000581199905405379,0.06516525380146589,0.0014267370523612499
@DrawnMcu,0.00028534741047224997,0.0,0.054687789437301744,0.00028534741047224997
@taeoct6,0.00028534741047224997,0.0,0.054687789437301744,0.00028534741047224997
DrawnMcu,0.00028534741047224997,0.0,0.054687789437301744,0.00028534741047224997
Saiyan Suave ,0.0011413896418889999,0.0005234218148116136,0.0811335470171866,0.0011413896418889999
@WhatKnoriSaid,0.00028534741047224997,0.0,0.06550772966636687,0.00028534741047224997
WhatKnoriSaid,0.00028534741047224997,0.0,0.06550772966636687,0.00028534741047224997
Reika Kazama   vs ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@RiNicku1ous,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
RiNicku1ous,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Lucas,0.0011413896418889999,0.0002908442569924774,0.060363552414962406,0.0011413896418889999
@KetamineFrog,0.00028534741047224997,0.0,0.05126547712690619,0.00028534741047224997
@Ronniedodge4,0.00028534741047224997,0.0,0.05126547712690619,0.00028534741047224997
KetamineFrog,0.00028534741047224997,0.0,0.05126547712690619,0.00028534741047224997
Hohenheimerdinger,0.0008560422314167499,0.00019393688870994965,0.05074213067662212,0.0008560422314167499
@GabiMGNews,0.00028534741047224997,0.0,0.044154973051045036,0.00028534741047224997
GabiMGNews,0.00028534741047224997,0.0,0.044154973051045036,0.00028534741047224997
JohnSnow117,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@Gamekraft,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@MintBlitz,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Gamekraft,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
The Dread duck Pirate Mark Brooks,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@AtheismIsAwful,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
AtheismIsAwful,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Margari R,0.0008560422314167499,3.664564346818279e-07,0.0004669321262273181,0.0008560422314167499
@CeejayNightwing,0.00028534741047224997,0.0,0.0003210158367812812,0.00028534741047224997
CeejayNightwing,0.00028534741047224997,0.0,0.0003210158367812812,0.00028534741047224997
maria  SAW NIALL!,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@mcuvicky,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
mcuvicky,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Coach Kybet,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@NeytiraR,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@EdoniaV,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
NeytiraR,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
Midnight Maclunkey,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@InfamousHawkguy,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
InfamousHawkguy,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
starkiller,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@PalpamemesYT,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
PalpamemesYT,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
 Ocean's Marvel ,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@atlantisreed,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@HeroicViewer,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
atlantisreed,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
    ,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@POkporka,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@ogheneyxle,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
POkporka,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
J. Edward Lenger ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@rashaabharris,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
rashaabharris,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Vince Underwood,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@JosephGlass,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
JosephGlass,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
KristieLauren,0.0014267370523612499,0.00032061405738636415,0.07543055586198914,0.0014267370523612499
@Basil19861,0.00028534741047224997,0.0,0.061738901205031275,0.00028534741047224997
@Bahamutifa,0.0005706948209444999,1.2215214489394262e-07,0.0617671419161108,0.0005706948209444999
Basil19861,0.00028534741047224997,0.0,0.061738901205031275,0.00028534741047224997
Jimmy The Producer Movie Films Celebrity,0.0011413896418889999,0.00019769202570463462,0.06085777815020096,0.0011413896418889999
@fpcoalition,0.00028534741047224997,0.0,0.051621510067768425,0.00028534741047224997
@FastCompany,0.00028534741047224997,0.0,0.051621510067768425,0.00028534741047224997
Sen Ferrick,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@HeathCastor,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
HeathCastor,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Basil1986,0.0014267370523612499,0.00032061405738636415,0.07543055586198914,0.0014267370523612499
@TurtleShell412,0.00028534741047224997,0.0,0.061738901205031275,0.00028534741047224997
TurtleShell412,0.00028534741047224997,0.0,0.061738901205031275,0.00028534741047224997
Jasmine,0.0011413896418889999,0.000332612466796381,0.07238449035232962,0.0011413896418889999
@leppdavid,0.00028534741047224997,0.0,0.059683211824208125,0.00028534741047224997
@SpiderManMovie,0.0005706948209444999,7.711443554451307e-05,0.06155596417821192,0.0005706948209444999
leppdavid,0.00028534741047224997,0.0,0.059683211824208125,0.00028534741047224997
W A K I L ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@revivemilestone,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
revivemilestone,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Setta XY / Top G Bugatti,0.0005706948209444999,1.1197279948611407e-07,0.046713537852492236,0.0005706948209444999
AnimeJeice.bsky.social,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@ChadShiba,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
ChadShiba,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Sylas,0.00028534741047224997,0.0,0.07219100066948457,0.00028534741047224997
Ace J,0.0011413896418889999,0.0002423294967787665,0.06794126629045076,0.0011413896418889999
@4GETMEENOTT,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
@MCUFAN3000,0.0005706948209444999,1.8322821734091395e-07,0.056653352948299096,0.0005706948209444999
4GETMEENOTT,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
Jeremiah,0.0011413896418889999,0.0002423294967787665,0.06794126629045076,0.0011413896418889999
@ArthurMorganBoa,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
ArthurMorganBoa,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
Datlossit,0.00028534741047224997,0.0,0.060435596040103345,0.00028534741047224997
Keenan ,0.0008560422314167499,1.2215214489394262e-07,0.00042802111570837496,0.0008560422314167499
@blaqueword,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
@DaricCott,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
blaqueword,0.00028534741047224997,0.0,0.00025681266942502494,0.00028534741047224997
lauren ,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@chalamulaney,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
chalamulaney,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
kira ,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@SaintsGhost,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@ToniBourlon,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
@HighwayHarden,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
SaintsGhost,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
Abhi,0.0005706948209444999,9.698880304579044e-05,0.06506059588160487,0.0005706948209444999
JPTuesday,0.00028534741047224997,0.0,0.05461406137604485,0.00028534741047224997
@BiggaBossBiggz,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
BiggaBossBiggz,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
Thembi,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@AnatheaFourie,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
AnatheaFourie,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
" Hi, Im Sean.",0.0014267370523612499,0.0002987002662710553,0.051562375136105475,0.0014267370523612499
@KipVelcrono,0.00028534741047224997,0.0,0.04477477759124761,0.00028534741047224997
@Genecist84,0.00028534741047224997,0.0,0.04477477759124761,0.00028534741047224997
KipVelcrono,0.00028534741047224997,0.0,0.04477477759124761,0.00028534741047224997
Shanola22,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@martinblackw0od,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
martinblackw0od,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Jessie Thick,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@Fasterthnlight7,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Fasterthnlight7,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Dr the Shadow Slayer,0.0005706948209444999,4.014386384685731e-06,0.05247406739077884,0.0005706948209444999
TchallaLives66,0.0008560422314167499,3.657488083939196e-05,0.056404873330104806,0.0008560422314167499
@DuxSins,0.00028534741047224997,0.0,0.08025751367148344,0.00028534741047224997
P.Tylerrrr0711 DO-CHATTEL-AS,0.0008560422314167499,0.00019393688870994957,0.03944688643622501,0.0008560422314167499
@TorqueBleu,0.00028534741047224997,0.0,0.03534748049882751,0.00028534741047224997
TorqueBleu,0.00028534741047224997,0.0,0.03534748049882751,0.00028534741047224997
Caleb Davis,0.0022827792837779998,0.0031435459541184056,0.08775992206603395,0.0022827792837779998
@RobertIger,0.00028534741047224997,0.0,0.06976059932095965,0.00028534741047224997
@DrJasonJohnson,0.0005706948209444999,0.00048412966759632596,0.06982071703840274,0.0005706948209444999
Robert Roth,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@ViaLoveFan,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
ViaLoveFan,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Jz,0.0005706948209444999,4.071738163131421e-08,0.00028534741047224997,0.0005706948209444999
@RINDELJAZZY,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
RINDELJAZZY,0.00028534741047224997,0.0,0.00019023160698149996,0.00028534741047224997
Marvel Chels ,0.0017120844628334998,6.107607244697131e-07,0.0008560422314167499,0.0017120844628334998
@SanJoseSharks,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@Burnzie88,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@kpthrive,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
@BetteMidler,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
SanJoseSharks,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
BetteMidler,0.00028534741047224997,0.0,0.0004669321262273181,0.00028534741047224997
toile ,0.0011413896418889999,0.0002908442569924774,0.06794126629045076,0.0011413896418889999
@ManInTrenchc0at,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
@CrimsonDude7,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
ManInTrenchc0at,0.00028534741047224997,0.0,0.05662959394098171,0.00028534741047224997
SHISUI / ,0.0011413896418889999,2.4430428978788525e-07,0.0005706948209444999,0.0011413896418889999
@LtTlTUS,0.00028534741047224997,0.0,0.00032611132625399997,0.00028534741047224997
